BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
4,Botswana,1985,MF,45,54,53.12,34.48,11.36,10.89,3.18,1.52,1.05,2.99,2.473,0.466,0.051,BWA,Sub-Saharan Africa,59
4,Botswana,1985,MF,55,64,58.74,33.46,10.52,7.04,1.87,0.75,0.52,2.397,2.085,0.286,0.025,BWA,Sub-Saharan Africa,39
4,Botswana,1990,MF,15,24,9.93,9.2,7.61,79.32,40.83,1.55,0.61,9.566,6.249,3.274,0.043,BWA,Sub-Saharan Africa,299
4,Botswana,1990,MF,25,34,26.64,10,6.65,58.25,25.06,5.11,3.15,7.688,5.018,2.504,0.165,BWA,Sub-Saharan Africa,202
4,Botswana,1990,MF,35,44,36.63,17.43,6.34,40.95,13.49,4.99,3.46,5.965,4.048,1.748,0.169,BWA,Sub-Saharan Africa,127
4,Botswana,1990,MF,45,54,48.68,26.07,8.91,21.92,6.47,3.33,2.33,4.059,2.992,0.954,0.113,BWA,Sub-Saharan Africa,73
4,Botswana,1990,MF,55,64,55.66,28.61,9.33,13.89,3.64,1.84,1.27,3.073,2.429,0.581,0.062,BWA,Sub-Saharan Africa,42
4,Botswana,1995,MF,15,24,0.1,5.31,4.37,91.66,36.46,2.93,1.08,10.666,6.96,3.626,0.08,BWA,Sub-Saharan Africa,357
4,Botswana,1995,MF,25,34,19.35,8.85,6.99,67.71,33.17,4.09,2.54,8.611,5.58,2.899,0.133,BWA,Sub-Saharan Africa,236
4,Botswana,1995,MF,35,44,31.11,13.32,5.78,50.52,19.89,5.06,3.53,6.896,4.558,2.166,0.172,BWA,Sub-Saharan Africa,161
4,Botswana,1995,MF,45,54,41.77,21.12,7.45,32.83,10.5,4.28,3,5.152,3.597,1.409,0.146,BWA,Sub-Saharan Africa,89
4,Botswana,1995,MF,55,64,51.2,27.18,9.14,18.86,5.45,2.77,1.92,3.692,2.785,0.813,0.094,BWA,Sub-Saharan Africa,53
4,Botswana,2000,MF,15,24,0.32,0.48,0.41,97.74,35.61,1.46,0.59,10.734,6.975,3.718,0.041,BWA,Sub-Saharan Africa,402
4,Botswana,2000,MF,25,34,5.89,10.01,8.03,79.75,39.71,4.35,2.7,10.064,6.519,3.404,0.141,BWA,Sub-Saharan Africa,260
4,Botswana,2000,MF,35,44,26.64,10,6.58,58.25,25.06,5.11,3.58,7.694,5.016,2.504,0.174,BWA,Sub-Saharan Africa,178
4,Botswana,2000,MF,45,54,36.63,17.43,6.33,40.95,13.49,4.99,3.51,5.966,4.048,1.748,0.17,BWA,Sub-Saharan Africa,115
4,Botswana,2000,MF,55,64,48.68,26.07,9.01,21.92,6.47,3.33,2.34,4.062,2.995,0.954,0.113,BWA,Sub-Saharan Africa,65
4,Botswana,2005,MF,15,24,1.05,0.87,0.76,95.73,31.66,2.36,0.87,10.611,6.923,3.623,0.065,BWA,Sub-Saharan Africa,431
4,Botswana,2005,MF,25,34,0.09,4.83,3.94,91.15,40.79,3.92,2.43,10.836,6.962,3.746,0.127,BWA,Sub-Saharan Africa,252
4,Botswana,2005,MF,35,44,19.64,8.9,6.97,67.34,32.85,4.13,2.88,8.581,5.558,2.884,0.14,BWA,Sub-Saharan Africa,158
4,Botswana,2005,MF,45,54,31.24,13.42,5.78,50.29,19.74,5.05,3.54,6.874,4.546,2.156,0.172,BWA,Sub-Saharan Africa,126
4,Botswana,2005,MF,55,64,41.77,21.12,7.52,32.83,10.5,4.28,2.98,5.155,3.6,1.409,0.145,BWA,Sub-Saharan Africa,75
4,Botswana,2010,MF,15,24,0.84,2.66,2.39,92.92,27.85,3.58,1.3,10.553,6.932,3.524,0.098,BWA,Sub-Saharan Africa,439
4,Botswana,2010,MF,25,34,0.37,0.41,0.34,95.63,38.6,3.6,2.22,10.909,6.972,3.821,0.116,BWA,Sub-Saharan Africa,277
4,Botswana,2010,MF,35,44,6.17,9.93,7.89,79.59,39.72,4.31,3,10.04,6.497,3.398,0.146,BWA,Sub-Saharan Africa,124
4,Botswana,2010,MF,45,54,26.64,10,6.47,58.25,25.06,5.11,3.57,7.69,5.012,2.504,0.174,BWA,Sub-Saharan Africa,111
4,Botswana,2010,MF,55,64,36.63,17.43,6.38,40.95,13.49,4.99,3.47,5.967,4.049,1.748,0.169,BWA,Sub-Saharan Africa,88
4,Botswana,2015,MF,15,24,0.09,11.22,10.06,71.86,19.16,16.82,5.74,10.784,6.953,3.38,0.451,BWA,Sub-Saharan Africa,400
4,Botswana,2015,MF,25,34,1.04,0.8,0.67,86.14,31.86,12.03,7.32,11.133,6.923,3.823,0.387,BWA,Sub-Saharan Africa,367
4,Botswana,2015,MF,35,44,0.09,5.04,4.04,89.01,39.94,5.86,4.03,10.918,6.959,3.762,0.198,BWA,Sub-Saharan Africa,267
4,Botswana,2015,MF,45,54,19.36,8.85,6.86,67.69,33.16,4.09,2.82,8.612,5.575,2.898,0.138,BWA,Sub-Saharan Africa,152
4,Botswana,2015,MF,55,64,31.06,13.29,5.71,50.6,19.94,5.06,3.47,6.901,4.561,2.17,0.171,BWA,Sub-Saharan Africa,113
6,Burundi,1950,MF,15,24,84.57,14.27,6.02,1.11,0.29,0.05,0.02,0.838,0.791,0.045,0.001,BDI,Sub-Saharan Africa,467
6,Burundi,1950,MF,25,34,95.24,4.47,1.58,0.25,0.1,0.05,0.03,0.246,0.232,0.013,0.001,BDI,Sub-Saharan Africa,356
6,Burundi,1950,MF,35,44,95.33,4.42,1.4,0.21,0.08,0.04,0.03,0.234,0.221,0.011,0.001,BDI,Sub-Saharan Africa,261
6,Burundi,1950,MF,45,54,95.69,4.08,1.18,0.19,0.07,0.04,0.03,0.212,0.2,0.01,0.001,BDI,Sub-Saharan Africa,180
6,Burundi,1950,MF,55,64,95.39,4.37,1.17,0.21,0.08,0.03,0.02,0.222,0.211,0.01,0.001,BDI,Sub-Saharan Africa,108
6,Burundi,1955,MF,15,24,80.43,18.14,7.79,1.34,0.4,0.09,0.03,1.067,1.008,0.057,0.002,BDI,Sub-Saharan Africa,496
6,Burundi,1955,MF,25,34,93,6.55,2.38,0.4,0.17,0.05,0.03,0.366,0.344,0.02,0.002,BDI,Sub-Saharan Africa,365
6,Burundi,1955,MF,35,44,95.27,4.47,1.45,0.22,0.09,0.05,0.03,0.239,0.226,0.012,0.002,BDI,Sub-Saharan Africa,275
6,Burundi,1955,MF,45,54,95.48,4.28,1.27,0.2,0.08,0.04,0.03,0.223,0.211,0.011,0.001,BDI,Sub-Saharan Africa,195
6,Burundi,1955,MF,55,64,95.63,4.14,1.14,0.19,0.07,0.04,0.03,0.212,0.201,0.01,0.001,BDI,Sub-Saharan Africa,121
6,Burundi,1960,MF,15,24,76.73,21.4,9.56,1.71,0.56,0.17,0.06,1.297,1.215,0.078,0.005,BDI,Sub-Saharan Africa,539
6,Burundi,1960,MF,25,34,87.27,11.84,4.49,0.79,0.34,0.1,0.06,0.677,0.634,0.04,0.003,BDI,Sub-Saharan Africa,381
6,Burundi,1960,MF,35,44,95.24,4.47,1.51,0.25,0.1,0.05,0.03,0.244,0.23,0.013,0.002,BDI,Sub-Saharan Africa,288
6,Burundi,1960,MF,45,54,95.33,4.42,1.37,0.21,0.08,0.04,0.03,0.233,0.22,0.011,0.001,BDI,Sub-Saharan Africa,211
6,Burundi,1960,MF,55,64,95.69,4.08,1.17,0.19,0.07,0.04,0.03,0.212,0.2,0.01,0.001,BDI,Sub-Saharan Africa,138
6,Burundi,1965,MF,15,24,74.94,23.19,11.02,1.7,0.56,0.17,0.06,1.41,1.328,0.078,0.005,BDI,Sub-Saharan Africa,591
6,Burundi,1965,MF,25,34,81.14,17.17,6.9,1.46,0.63,0.23,0.14,1.044,0.961,0.076,0.007,BDI,Sub-Saharan Africa,405
6,Burundi,1965,MF,35,44,93.01,6.54,2.35,0.4,0.16,0.05,0.04,0.365,0.343,0.02,0.002,BDI,Sub-Saharan Africa,295
6,Burundi,1965,MF,45,54,95.27,4.47,1.46,0.22,0.09,0.05,0.03,0.24,0.226,0.012,0.002,BDI,Sub-Saharan Africa,224
6,Burundi,1965,MF,55,64,95.48,4.28,1.31,0.2,0.08,0.04,0.03,0.224,0.212,0.011,0.001,BDI,Sub-Saharan Africa,151
6,Burundi,1970,MF,15,24,69.35,27.64,13.99,2.7,0.95,0.31,0.12,1.805,1.668,0.128,0.009,BDI,Sub-Saharan Africa,694
6,Burundi,1970,MF,25,34,78.71,19.16,8.19,1.82,0.8,0.31,0.18,1.213,1.106,0.097,0.01,BDI,Sub-Saharan Africa,437
6,Burundi,1970,MF,35,44,87.29,11.82,4.53,0.79,0.32,0.1,0.07,0.677,0.635,0.04,0.003,BDI,Sub-Saharan Africa,305
6,Burundi,1970,MF,45,54,95.24,4.47,1.56,0.25,0.1,0.05,0.03,0.246,0.231,0.013,0.002,BDI,Sub-Saharan Africa,234
6,Burundi,1970,MF,55,64,95.33,4.42,1.43,0.21,0.08,0.04,0.03,0.235,0.223,0.011,0.001,BDI,Sub-Saharan Africa,165
6,Burundi,1975,MF,15,24,66.94,29.66,16.08,3.08,1.1,0.33,0.12,1.993,1.839,0.145,0.009,BDI,Sub-Saharan Africa,765
6,Burundi,1975,MF,25,34,75.24,21.51,9.85,2.75,1.25,0.51,0.3,1.492,1.325,0.15,0.016,BDI,Sub-Saharan Africa,426
6,Burundi,1975,MF,35,44,81.18,17.14,7.02,1.45,0.61,0.23,0.15,1.046,0.963,0.076,0.008,BDI,Sub-Saharan Africa,292
6,Burundi,1975,MF,45,54,93.03,6.52,2.44,0.4,0.17,0.05,0.04,0.367,0.345,0.02,0.002,BDI,Sub-Saharan Africa,226
6,Burundi,1975,MF,55,64,95.26,4.47,1.55,0.22,0.09,0.05,0.03,0.243,0.229,0.012,0.001,BDI,Sub-Saharan Africa,170
6,Burundi,1980,MF,15,24,66.52,29.97,17.38,3.07,1.15,0.44,0.17,2.068,1.903,0.153,0.012,BDI,Sub-Saharan Africa,866
6,Burundi,1980,MF,25,34,72.44,23.4,11.49,3.49,1.69,0.67,0.39,1.73,1.513,0.196,0.021,BDI,Sub-Saharan Africa,541
6,Burundi,1980,MF,35,44,78.71,19.16,8.42,1.82,0.82,0.31,0.2,1.222,1.114,0.098,0.01,BDI,Sub-Saharan Africa,320
6,Burundi,1980,MF,45,54,87.31,11.8,4.73,0.79,0.35,0.1,0.07,0.684,0.641,0.04,0.003,BDI,Sub-Saharan Africa,234
6,Burundi,1980,MF,55,64,95.24,4.47,1.66,0.25,0.11,0.05,0.03,0.25,0.235,0.013,0.001,BDI,Sub-Saharan Africa,178
6,Burundi,1985,MF,15,24,67.4,28.68,17.66,3.47,1.33,0.45,0.18,1.923,1.74,0.171,0.013,BDI,Sub-Saharan Africa,991
6,Burundi,1985,MF,25,34,71.42,24.41,12.76,3.37,1.7,0.8,0.49,1.818,1.593,0.2,0.026,BDI,Sub-Saharan Africa,730
6,Burundi,1985,MF,35,44,75.21,21.53,10.08,2.75,1.3,0.51,0.35,1.504,1.335,0.152,0.017,BDI,Sub-Saharan Africa,394
6,Burundi,1985,MF,45,54,81.16,17.16,7.32,1.45,0.68,0.23,0.16,1.06,0.975,0.078,0.008,BDI,Sub-Saharan Africa,262
6,Burundi,1985,MF,55,64,92.98,6.57,2.61,0.4,0.18,0.05,0.04,0.376,0.353,0.021,0.002,BDI,Sub-Saharan Africa,189
6,Burundi,1990,MF,15,24,62.22,32.52,21.33,5.09,2.13,0.17,0.07,2.363,2.131,0.227,0.005,BDI,Sub-Saharan Africa,1068
6,Burundi,1990,MF,25,34,70.6,25.23,13.97,3.27,1.74,0.9,0.55,1.897,1.663,0.204,0.029,BDI,Sub-Saharan Africa,834
6,Burundi,1990,MF,35,44,72.44,23.4,11.6,3.49,1.74,0.67,0.47,1.736,1.516,0.197,0.023,BDI,Sub-Saharan Africa,520
6,Burundi,1990,MF,45,54,78.71,19.16,8.65,1.82,0.9,0.31,0.22,1.233,1.122,0.1,0.01,BDI,Sub-Saharan Africa,297
6,Burundi,1990,MF,55,64,87.22,11.88,5,0.8,0.38,0.1,0.07,0.699,0.654,0.041,0.003,BDI,Sub-Saharan Africa,201
6,Burundi,1995,MF,15,24,46.72,46.17,31.84,6.84,2.92,0.26,0.1,3.279,2.927,0.345,0.007,BDI,Sub-Saharan Africa,1132
6,Burundi,1995,MF,25,34,70.05,24.93,14.47,4.42,2.46,0.6,0.37,1.857,1.596,0.242,0.019,BDI,Sub-Saharan Africa,801
6,Burundi,1995,MF,35,44,71.43,24.41,12.68,3.37,1.74,0.8,0.55,1.818,1.59,0.201,0.027,BDI,Sub-Saharan Africa,596
6,Burundi,1995,MF,45,54,75.22,21.52,10.2,2.75,1.41,0.51,0.36,1.511,1.339,0.155,0.017,BDI,Sub-Saharan Africa,325
6,Burundi,1995,MF,55,64,81.09,17.22,7.6,1.46,0.72,0.23,0.16,1.074,0.987,0.08,0.008,BDI,Sub-Saharan Africa,209
6,Burundi,2000,MF,15,24,38.77,53.28,38.08,7.66,3.3,0.29,0.12,3.652,3.218,0.426,0.008,BDI,Sub-Saharan Africa,1313
6,Burundi,2000,MF,25,34,63.19,29.92,18.12,6.45,3.68,0.44,0.28,2.395,2.05,0.33,0.014,BDI,Sub-Saharan Africa,722
6,Burundi,2000,MF,35,44,70.6,25.23,13.66,3.27,1.73,0.9,0.63,1.887,1.653,0.204,0.031,BDI,Sub-Saharan Africa,556
6,Burundi,2000,MF,45,54,72.44,23.4,11.56,3.49,1.84,0.67,0.47,1.738,1.515,0.2,0.023,BDI,Sub-Saharan Africa,378
6,Burundi,2000,MF,55,64,78.71,19.16,8.8,1.82,0.92,0.31,0.22,1.239,1.128,0.101,0.01,BDI,Sub-Saharan Africa,219
6,Burundi,2005,MF,15,24,41.48,48.31,35.94,9.44,3.97,0.77,0.31,3.712,3.14,0.551,0.022,BDI,Sub-Saharan Africa,1703
6,Burundi,2005,MF,25,34,48.15,43.42,27.57,7.84,4.62,0.6,0.37,3.265,2.784,0.462,0.019,BDI,Sub-Saharan Africa,948
6,Burundi,2005,MF,35,44,70.05,24.93,14.15,4.41,2.42,0.6,0.42,1.847,1.586,0.241,0.02,BDI,Sub-Saharan Africa,583
6,Burundi,2005,MF,45,54,71.44,24.39,12.62,3.37,1.84,0.79,0.56,1.818,1.587,0.204,0.027,BDI,Sub-Saharan Africa,460
6,Burundi,2005,MF,55,64,75.18,21.55,10.38,2.76,1.45,0.51,0.36,1.521,1.347,0.157,0.017,BDI,Sub-Saharan Africa,252
6,Burundi,2010,MF,15,24,39.48,44.71,34.55,14.5,6.29,1.32,0.54,4.446,3.644,0.766,0.037,BDI,Sub-Saharan Africa,1950
6,Burundi,2010,MF,25,34,41.42,49.52,32.6,7.83,4.8,1.23,0.76,3.59,3.007,0.543,0.04,BDI,Sub-Saharan Africa,1353
6,Burundi,2010,MF,35,44,63.06,30.02,17.7,6.47,3.69,0.45,0.31,2.391,2.044,0.332,0.015,BDI,Sub-Saharan Africa,697
6,Burundi,2010,MF,45,54,70.6,25.23,13.55,3.27,1.85,0.9,0.63,1.887,1.649,0.207,0.03,BDI,Sub-Saharan Africa,505
6,Burundi,2010,MF,55,64,72.44,23.4,11.7,3.49,1.91,0.67,0.47,1.745,1.52,0.202,0.023,BDI,Sub-Saharan Africa,329
6,Burundi,2015,MF,15,24,29.09,48.37,38.72,19.7,8.85,2.84,1.03,5.73,4.626,1.027,0.077,BDI,Sub-Saharan Africa,2065
6,Burundi,2015,MF,25,34,57.28,34.73,5.71,5.74,3.09,2.24,1.35,2.244,1.692,0.48,0.072,BDI,Sub-Saharan Africa,1581
6,Burundi,2015,MF,35,44,49.35,44.96,5.23,5.04,1.36,0.64,0.37,2.234,1.947,0.267,0.02,BDI,Sub-Saharan Africa,776
6,Burundi,2015,MF,45,54,71.24,25.35,2.68,2.88,0.77,0.53,0.3,1.284,1.127,0.141,0.017,BDI,Sub-Saharan Africa,520
6,Burundi,2015,MF,55,64,72.31,24.78,2.44,2.2,0.57,0.7,0.4,1.303,1.156,0.125,0.022,BDI,Sub-Saharan Africa,379
7,Cameroon,1950,MF,15,24,82.5,12.32,4.96,5.11,1.27,0.08,0.03,1.079,0.83,0.248,0.002,CMR,Sub-Saharan Africa,833
7,Cameroon,1950,MF,25,34,82.02,16.75,5.92,1.13,0.47,0.1,0.06,0.823,0.754,0.066,0.003,CMR,Sub-Saharan Africa,643
7,Cameroon,1950,MF,35,44,88.08,11.28,3.57,0.56,0.22,0.08,0.05,0.52,0.484,0.034,0.003,CMR,Sub-Saharan Africa,484
7,Cameroon,1950,MF,45,54,90.9,8.71,2.51,0.35,0.13,0.05,0.03,0.383,0.36,0.021,0.002,CMR,Sub-Saharan Africa,349
7,Cameroon,1950,MF,55,64,98.4,1.6,0.43,0.02,0.01,0.02,0.01,0.066,0.063,0.002,0.001,CMR,Sub-Saharan Africa,231
7,Cameroon,1955,MF,15,24,76.15,17.32,7.21,6.36,1.77,0.17,0.06,1.452,1.128,0.32,0.005,CMR,Sub-Saharan Africa,903
7,Cameroon,1955,MF,25,34,78.8,19.6,7.12,1.5,0.62,0.1,0.06,0.986,0.898,0.086,0.003,CMR,Sub-Saharan Africa,697
7,Cameroon,1955,MF,35,44,85.7,13.5,4.39,0.7,0.27,0.1,0.07,0.631,0.585,0.043,0.003,CMR,Sub-Saharan Africa,524
7,Cameroon,1955,MF,45,54,90.86,8.71,2.58,0.38,0.15,0.05,0.03,0.389,0.364,0.023,0.002,CMR,Sub-Saharan Africa,378
7,Cameroon,1955,MF,55,64,94.28,5.51,1.53,0.19,0.07,0.03,0.02,0.238,0.225,0.012,0.001,CMR,Sub-Saharan Africa,249
7,Cameroon,1960,MF,15,24,72.78,20.3,8.91,6.74,1.9,0.18,0.06,1.636,1.292,0.339,0.005,CMR,Sub-Saharan Africa,982
7,Cameroon,1960,MF,25,34,74.21,22.91,8.68,2.67,1.14,0.21,0.13,1.283,1.121,0.156,0.007,CMR,Sub-Saharan Africa,757
7,Cameroon,1960,MF,35,44,81.99,16.78,5.69,1.13,0.45,0.1,0.07,0.817,0.748,0.066,0.003,CMR,Sub-Saharan Africa,569
7,Cameroon,1960,MF,45,54,88.04,11.32,3.5,0.56,0.22,0.08,0.05,0.52,0.483,0.034,0.003,CMR,Sub-Saharan Africa,411
7,Cameroon,1960,MF,55,64,90.9,8.71,2.5,0.35,0.13,0.05,0.03,0.383,0.36,0.021,0.002,CMR,Sub-Saharan Africa,272
7,Cameroon,1965,MF,15,24,60.57,28.74,13.43,10.4,3.3,0.29,0.1,2.45,1.907,0.535,0.008,CMR,Sub-Saharan Africa,1072
7,Cameroon,1965,MF,25,34,70.2,25.8,10.36,3.7,1.58,0.3,0.18,1.551,1.325,0.216,0.01,CMR,Sub-Saharan Africa,825
7,Cameroon,1965,MF,35,44,78.8,19.6,7.05,1.5,0.6,0.1,0.07,0.984,0.895,0.085,0.003,CMR,Sub-Saharan Africa,621
7,Cameroon,1965,MF,45,54,85.7,13.5,4.42,0.7,0.28,0.1,0.07,0.632,0.586,0.043,0.003,CMR,Sub-Saharan Africa,450
7,Cameroon,1965,MF,55,64,90.86,8.71,2.65,0.38,0.15,0.05,0.03,0.391,0.367,0.023,0.002,CMR,Sub-Saharan Africa,299
7,Cameroon,1970,MF,15,24,50.53,37.69,18.99,11.48,3.61,0.31,0.11,3.005,2.407,0.589,0.008,CMR,Sub-Saharan Africa,1187
7,Cameroon,1970,MF,25,34,63.1,29.86,12.77,6.64,2.92,0.41,0.24,2.096,1.702,0.382,0.013,CMR,Sub-Saharan Africa,906
7,Cameroon,1970,MF,35,44,74.18,22.93,8.78,2.68,1.09,0.21,0.14,1.286,1.125,0.155,0.007,CMR,Sub-Saharan Africa,683
7,Cameroon,1970,MF,45,54,81.96,16.81,5.87,1.13,0.46,0.1,0.07,0.824,0.754,0.066,0.003,CMR,Sub-Saharan Africa,496
7,Cameroon,1970,MF,55,64,87.96,11.39,3.7,0.57,0.22,0.08,0.05,0.529,0.491,0.035,0.003,CMR,Sub-Saharan Africa,332
7,Cameroon,1975,MF,15,24,31.2,50.8,27.27,17.7,6.12,0.3,0.08,4.342,3.422,0.913,0.008,CMR,Sub-Saharan Africa,1341
7,Cameroon,1975,MF,25,34,56.9,33.4,15.28,9.2,4.17,0.5,0.29,2.586,2.042,0.528,0.016,CMR,Sub-Saharan Africa,998
7,Cameroon,1975,MF,35,44,70.2,25.8,10.56,3.7,1.56,0.3,0.2,1.557,1.331,0.216,0.01,CMR,Sub-Saharan Africa,753
7,Cameroon,1975,MF,45,54,78.8,19.6,7.32,1.5,0.63,0.1,0.07,0.993,0.904,0.086,0.003,CMR,Sub-Saharan Africa,549
7,Cameroon,1975,MF,55,64,85.7,13.5,4.69,0.7,0.28,0.1,0.07,0.64,0.594,0.043,0.003,CMR,Sub-Saharan Africa,370
7,Cameroon,1980,MF,15,24,24.14,53.42,30.63,21.96,8.09,0.48,0.14,5.035,3.868,1.155,0.012,CMR,Sub-Saharan Africa,1567
7,Cameroon,1980,MF,25,34,43.06,42.77,21.01,13.78,6.68,0.39,0.23,3.555,2.763,0.779,0.012,CMR,Sub-Saharan Africa,1120
7,Cameroon,1980,MF,35,44,63.05,29.89,13.13,6.66,3,0.41,0.27,2.113,1.714,0.385,0.014,CMR,Sub-Saharan Africa,839
7,Cameroon,1980,MF,45,54,74.14,22.96,9.2,2.69,1.2,0.21,0.14,1.304,1.139,0.158,0.007,CMR,Sub-Saharan Africa,614
7,Cameroon,1980,MF,55,64,81.86,16.89,6.3,1.14,0.5,0.1,0.07,0.842,0.771,0.068,0.003,CMR,Sub-Saharan Africa,417
7,Cameroon,1985,MF,15,24,20.48,53.41,32.67,25.3,9.76,0.81,0.27,5.532,4.149,1.362,0.022,CMR,Sub-Saharan Africa,1845
7,Cameroon,1985,MF,25,34,23.73,55.63,29.09,20.16,10.21,0.47,0.29,4.941,3.78,1.146,0.015,CMR,Sub-Saharan Africa,1264
7,Cameroon,1985,MF,35,44,56.9,33.4,15.62,9.2,4.33,0.5,0.34,2.603,2.053,0.533,0.017,CMR,Sub-Saharan Africa,926
7,Cameroon,1985,MF,45,54,70.2,25.8,11,3.7,1.73,0.3,0.21,1.575,1.344,0.221,0.01,CMR,Sub-Saharan Africa,680
7,Cameroon,1985,MF,55,64,78.8,19.6,7.78,1.5,0.68,0.1,0.07,1.008,0.917,0.087,0.003,CMR,Sub-Saharan Africa,464
7,Cameroon,1990,MF,15,24,14.98,55.37,35.88,28.23,11.38,1.42,0.5,6.124,4.516,1.57,0.038,CMR,Sub-Saharan Africa,2196
7,Cameroon,1990,MF,25,34,16.55,58.34,32.29,24.16,12.91,0.94,0.58,5.676,4.225,1.42,0.03,CMR,Sub-Saharan Africa,1477
7,Cameroon,1990,MF,35,44,43,42.81,21.23,13.8,6.86,0.39,0.27,3.571,2.772,0.785,0.013,CMR,Sub-Saharan Africa,1041
7,Cameroon,1990,MF,45,54,63,29.92,13.52,6.68,3.3,0.41,0.28,2.137,1.728,0.395,0.014,CMR,Sub-Saharan Africa,759
7,Cameroon,1990,MF,55,64,74.03,23.04,9.69,2.72,1.3,0.21,0.14,1.327,1.158,0.162,0.007,CMR,Sub-Saharan Africa,523
7,Cameroon,1995,MF,15,24,11.56,55.76,37.86,30.97,13.06,1.71,0.61,6.566,4.769,1.75,0.046,CMR,Sub-Saharan Africa,2600
7,Cameroon,1995,MF,25,34,12.9,58.43,33.93,26.87,14.9,1.8,1.11,6.197,4.491,1.648,0.058,CMR,Sub-Saharan Africa,1735
7,Cameroon,1995,MF,35,44,23.71,55.65,28.92,20.17,10.41,0.47,0.33,4.944,3.776,1.152,0.016,CMR,Sub-Saharan Africa,1175
7,Cameroon,1995,MF,45,54,56.9,33.4,15.82,9.2,4.72,0.5,0.35,2.62,2.059,0.544,0.017,CMR,Sub-Saharan Africa,843
7,Cameroon,1995,MF,55,64,70.2,25.8,11.37,3.7,1.83,0.3,0.21,1.589,1.355,0.224,0.01,CMR,Sub-Saharan Africa,584
7,Cameroon,2000,MF,15,24,14.19,52.17,36.8,31.82,13.91,1.83,0.65,6.556,4.688,1.818,0.05,CMR,Sub-Saharan Africa,3053
7,Cameroon,2000,MF,25,34,7.36,60.35,36.53,29.71,16.92,2.58,1.6,6.804,4.844,1.876,0.084,CMR,Sub-Saharan Africa,1998
7,Cameroon,2000,MF,35,44,16.55,58.34,31.6,24.16,12.81,0.94,0.66,5.653,4.204,1.417,0.032,CMR,Sub-Saharan Africa,1325
7,Cameroon,2000,MF,45,54,42.94,42.85,21.18,13.82,7.27,0.39,0.28,3.585,2.773,0.798,0.013,CMR,Sub-Saharan Africa,930
7,Cameroon,2000,MF,55,64,62.85,30,13.8,6.74,3.43,0.41,0.29,2.158,1.743,0.401,0.014,CMR,Sub-Saharan Africa,646
7,Cameroon,2005,MF,15,24,22.17,44.3,32.6,30.57,13.79,2.96,1.08,6.244,4.319,1.844,0.081,CMR,Sub-Saharan Africa,3502
7,Cameroon,2005,MF,25,34,3.96,60.88,38.61,32.23,18.99,2.93,1.82,7.253,5.094,2.064,0.095,CMR,Sub-Saharan Africa,2309
7,Cameroon,2005,MF,35,44,12.91,58.42,33.16,26.87,14.73,1.8,1.26,6.171,4.467,1.643,0.061,CMR,Sub-Saharan Africa,1463
7,Cameroon,2005,MF,45,54,23.73,55.63,28.8,20.17,10.98,0.47,0.33,4.956,3.771,1.169,0.016,CMR,Sub-Saharan Africa,1012
7,Cameroon,2005,MF,55,64,56.9,33.4,16.07,9.2,4.84,0.5,0.35,2.631,2.066,0.548,0.017,CMR,Sub-Saharan Africa,707
7,Cameroon,2010,MF,15,24,25.18,37.48,28.64,33.19,15,4.15,1.51,6.405,4.224,2.068,0.113,CMR,Sub-Saharan Africa,3865
7,Cameroon,2010,MF,25,34,6.74,57.43,37.79,31.72,19.42,4.11,2.54,7.279,5.007,2.139,0.133,CMR,Sub-Saharan Africa,2733
7,Cameroon,2010,MF,35,44,7.36,60.35,35.55,29.71,16.95,2.58,1.79,6.779,4.814,1.877,0.087,CMR,Sub-Saharan Africa,1625
7,Cameroon,2010,MF,45,54,16.56,58.35,31.33,24.15,13.68,0.94,0.66,5.67,4.196,1.442,0.032,CMR,Sub-Saharan Africa,1104
7,Cameroon,2010,MF,55,64,42.76,42.97,21.5,13.88,7.59,0.39,0.27,3.614,2.79,0.81,0.013,CMR,Sub-Saharan Africa,769
7,Cameroon,2015,MF,15,24,14.03,39.47,31.35,37.27,16.48,9.22,3.35,7.797,4.915,2.631,0.251,CMR,Sub-Saharan Africa,4646
7,Cameroon,2015,MF,25,34,14.83,49.24,33.34,28.28,17.43,7.64,4.65,7.068,4.633,2.189,0.246,CMR,Sub-Saharan Africa,3501
7,Cameroon,2015,MF,35,44,3.96,60.88,36.85,31.88,18.38,3.28,2.25,7.207,5.041,2.056,0.11,CMR,Sub-Saharan Africa,2233
7,Cameroon,2015,MF,45,54,12.84,58.45,32.22,26.9,15.4,1.81,1.25,6.169,4.443,1.665,0.061,CMR,Sub-Saharan Africa,1378
7,Cameroon,2015,MF,55,64,23.47,55.8,28.58,20.25,11.19,0.48,0.33,4.971,3.775,1.179,0.016,CMR,Sub-Saharan Africa,837
9,Central African Republic,1950,MF,15,24,92.42,4.41,1.73,3.09,0.71,0.07,0.02,0.526,0.374,0.15,0.002,CAF,Sub-Saharan Africa,237
9,Central African Republic,1950,MF,25,34,90.27,9.33,3.29,0.3,0.12,0.1,0.06,0.429,0.403,0.023,0.003,CAF,Sub-Saharan Africa,192
